annual_inc,open_acc,purpose,home_ownership,inq_last_6mths
62582,11,debt_consolidation,RENT,0
102000,13,wedding,MORTGAGE,3
143000,15,debt_consolidation,MORTGAGE,0
50000,10,debt_consolidation,RENT,3
110000,23,debt_consolidation,RENT,2
72000,15,credit_card,MORTGAGE,0
45000,16,credit_card,RENT,1
55000,17,other,RENT,3
48900,15,small_business,RENT,1
41000,13,debt_consolidation,MORTGAGE,0
30000,11,debt_consolidation,RENT,0
80000,14,small_business,MORTGAGE,1
86000,11,debt_consolidation,MORTGAGE,0
85000,11,debt_consolidation,MORTGAGE,0
65000,13,credit_card,RENT,0
125000,9,credit_card,RENT,0
50000,7,debt_consolidation,OWN,2
89000,6,home_improvement,MORTGAGE,1
38000,25,debt_consolidation,RENT,2
40000,18,debt_consolidation,RENT,2
51000,11,credit_card,RENT,1
110000,6,credit_card,RENT,0
85000,10,credit_card,MORTGAGE,1
60000,9,medical,MORTGAGE,1
61600,12,debt_consolidation,MORTGAGE,0
34000,4,credit_card,RENT,0
72900,16,debt_consolidation,MORTGAGE,2
70000,12,home_improvement,OWN,0
36000,12,debt_consolidation,RENT,0
64449.68,17,credit_card,OWN,2
60000,12,debt_consolidation,OWN,0
48000,9,debt_consolidation,RENT,0
65000,11,debt_consolidation,MORTGAGE,0
68000,14,credit_card,MORTGAGE,0
75000,15,credit_card,MORTGAGE,0
50000,14,debt_consolidation,MORTGAGE,1
85000,3,other,RENT,3
32000,11,other,OWN,1
50000,15,credit_card,MORTGAGE,1
32976.84,5,debt_consolidation,OWN,0
55000,12,credit_card,RENT,1
87000,10,credit_card,MORTGAGE,1
45000,20,credit_card,MORTGAGE,1
60000,6,debt_consolidation,MORTGAGE,0
65000,8,debt_consolidation,MORTGAGE,1
70500,6,credit_card,RENT,1
39000,12,other,MORTGAGE,0
57000,10,debt_consolidation,MORTGAGE,0
28000,8,credit_card,MORTGAGE,0
58000,14,debt_consolidation,MORTGAGE,0
55000,11,major_purchase,MORTGAGE,0
61564,18,debt_consolidation,RENT,1
80000,10,major_purchase,MORTGAGE,3
35000,8,debt_consolidation,RENT,0
60000,8,debt_consolidation,MORTGAGE,1
26000,5,debt_consolidation,RENT,0
56000,8,debt_consolidation,RENT,1
60000,9,credit_card,RENT,1
65000,8,credit_card,MORTGAGE,1
34000,7,debt_consolidation,RENT,1
45000,22,debt_consolidation,MORTGAGE,0
1e+05,12,debt_consolidation,MORTGAGE,0
87000,8,debt_consolidation,MORTGAGE,0
75000,11,debt_consolidation,RENT,0
50000,10,debt_consolidation,OWN,1
125000,11,debt_consolidation,MORTGAGE,0
50000,16,debt_consolidation,RENT,1
110000,23,credit_card,MORTGAGE,0
42000,11,credit_card,RENT,0
96000,10,credit_card,MORTGAGE,0
50000,15,home_improvement,MORTGAGE,0
40000,8,debt_consolidation,RENT,1
52000,14,debt_consolidation,RENT,2
60000,7,credit_card,MORTGAGE,1
62000,10,debt_consolidation,MORTGAGE,0
82000,13,medical,RENT,1
41000,14,debt_consolidation,OWN,1
140000,8,major_purchase,MORTGAGE,0
40000,8,moving,RENT,1
120000,20,credit_card,MORTGAGE,0
66000,8,credit_card,MORTGAGE,0
120000,8,small_business,MORTGAGE,0
76000,12,debt_consolidation,RENT,2
52251,29,credit_card,MORTGAGE,0
48360,11,other,OWN,1
60000,8,debt_consolidation,RENT,0
86400,13,credit_card,MORTGAGE,0
155500,15,debt_consolidation,MORTGAGE,2
79000,7,car,MORTGAGE,0
2e+05,21,debt_consolidation,OWN,1
1e+05,6,home_improvement,MORTGAGE,0
61592,22,debt_consolidation,MORTGAGE,0
60000,8,debt_consolidation,MORTGAGE,1
110000,17,credit_card,OWN,0
64030,13,debt_consolidation,RENT,1
74000,12,home_improvement,MORTGAGE,3
45000,19,debt_consolidation,RENT,0
50000,12,debt_consolidation,MORTGAGE,1
52669,8,debt_consolidation,MORTGAGE,0
102000,3,credit_card,RENT,0
46400,11,home_improvement,RENT,0
80000,8,debt_consolidation,RENT,0
58000,8,debt_consolidation,RENT,0
37000,9,debt_consolidation,MORTGAGE,1
82000,12,debt_consolidation,MORTGAGE,0
174900,19,home_improvement,MORTGAGE,0
53000,9,debt_consolidation,MORTGAGE,0
102000,16,debt_consolidation,MORTGAGE,2
65000,9,credit_card,MORTGAGE,1
109274,13,credit_card,RENT,0
90600,22,credit_card,MORTGAGE,0
56000,6,debt_consolidation,RENT,0
38000,9,small_business,RENT,0
38000,9,home_improvement,OWN,0
20000,10,debt_consolidation,RENT,3
42640,11,debt_consolidation,MORTGAGE,3
81000,13,credit_card,MORTGAGE,0
59000,11,debt_consolidation,MORTGAGE,2
75000,24,debt_consolidation,MORTGAGE,3
150000,11,debt_consolidation,RENT,1
85000,14,debt_consolidation,MORTGAGE,1
60000,9,other,OWN,0
60000,12,credit_card,OWN,2
65000,14,debt_consolidation,MORTGAGE,0
62000,10,major_purchase,OWN,0
120000,12,credit_card,MORTGAGE,0
62800,11,debt_consolidation,MORTGAGE,1
270000,14,home_improvement,MORTGAGE,0
162500,12,debt_consolidation,MORTGAGE,2
50000,13,debt_consolidation,MORTGAGE,1
132300,6,debt_consolidation,MORTGAGE,1
215000,16,debt_consolidation,MORTGAGE,2
43600,9,other,RENT,0
57000,11,credit_card,MORTGAGE,0
154000,10,credit_card,OWN,0
105000,12,home_improvement,MORTGAGE,2
170000,5,home_improvement,MORTGAGE,0
147600,28,credit_card,RENT,2
90000,13,debt_consolidation,MORTGAGE,0
32000,15,debt_consolidation,MORTGAGE,0
84000,12,debt_consolidation,MORTGAGE,0
49900,7,small_business,MORTGAGE,0
179930,19,debt_consolidation,OWN,2
30000,4,debt_consolidation,RENT,0
74000,13,debt_consolidation,RENT,0
63000,19,wedding,MORTGAGE,1
62000,8,debt_consolidation,RENT,2
53000,15,debt_consolidation,RENT,1
78000,7,home_improvement,MORTGAGE,2
71910,17,debt_consolidation,MORTGAGE,1
67238,14,debt_consolidation,MORTGAGE,0
75000,9,debt_consolidation,MORTGAGE,0
73000,10,credit_card,RENT,0
125000,19,debt_consolidation,MORTGAGE,0
60000,23,debt_consolidation,MORTGAGE,6
119000,14,debt_consolidation,MORTGAGE,1
62000,6,other,MORTGAGE,0
36000,21,credit_card,MORTGAGE,0
45000,10,debt_consolidation,MORTGAGE,2
24000,7,credit_card,RENT,0
110000,12,debt_consolidation,MORTGAGE,3
46000,8,debt_consolidation,MORTGAGE,1
22000,7,debt_consolidation,RENT,1
36000,8,credit_card,RENT,1
21350.4,5,other,RENT,0
147000,13,debt_consolidation,MORTGAGE,0
154000,26,credit_card,MORTGAGE,5
21000,9,credit_card,RENT,0
50000,4,other,MORTGAGE,0
75000,8,debt_consolidation,MORTGAGE,0
58000,18,debt_consolidation,MORTGAGE,1
40000,8,debt_consolidation,RENT,1
55000,5,other,RENT,1
51000,10,debt_consolidation,RENT,0
53000,8,debt_consolidation,RENT,2
85000,11,credit_card,MORTGAGE,1
145600,9,debt_consolidation,MORTGAGE,1
45000,11,debt_consolidation,MORTGAGE,1
275000,16,credit_card,MORTGAGE,0
108600,8,credit_card,MORTGAGE,0
40000,16,credit_card,RENT,0
39000,7,other,OWN,1
91000,1,small_business,RENT,0
250000,6,debt_consolidation,RENT,1
60000,9,debt_consolidation,OWN,0
35000,10,debt_consolidation,RENT,0
1e+05,10,debt_consolidation,MORTGAGE,0
37000,11,debt_consolidation,MORTGAGE,2
49920,8,debt_consolidation,MORTGAGE,0
41000,8,debt_consolidation,MORTGAGE,0
14088,7,other,RENT,0
70000,7,debt_consolidation,MORTGAGE,2
202290,13,debt_consolidation,RENT,0
115000,15,debt_consolidation,MORTGAGE,1
80000,7,debt_consolidation,MORTGAGE,1
42000,7,credit_card,OWN,0
59500,8,debt_consolidation,RENT,0
80000,8,debt_consolidation,MORTGAGE,0
108000,13,debt_consolidation,RENT,3
255000,14,debt_consolidation,OWN,0
1e+05,13,medical,RENT,0
65989,11,debt_consolidation,MORTGAGE,1
52000,7,debt_consolidation,RENT,0
60000,11,debt_consolidation,MORTGAGE,1
62000,9,debt_consolidation,MORTGAGE,0
76000,18,debt_consolidation,MORTGAGE,0
62000,12,credit_card,OWN,0
40000,10,credit_card,RENT,0
60000,14,car,MORTGAGE,0
96000,12,credit_card,RENT,0
90000,9,credit_card,MORTGAGE,2
40000,15,debt_consolidation,RENT,0
16120,5,other,RENT,0
75000,8,debt_consolidation,RENT,0
63000,10,home_improvement,MORTGAGE,0
80000,9,debt_consolidation,RENT,0
40000,9,credit_card,RENT,1
80000,8,debt_consolidation,RENT,0
68000,25,debt_consolidation,MORTGAGE,1
52000,12,debt_consolidation,MORTGAGE,0
46000,8,debt_consolidation,RENT,0
77000,4,debt_consolidation,RENT,1
50000,7,credit_card,MORTGAGE,1
84227,8,home_improvement,MORTGAGE,2
35000,6,credit_card,RENT,0
98000,16,credit_card,MORTGAGE,0
65000,7,car,RENT,0
36000,16,debt_consolidation,OWN,1
3e+05,9,debt_consolidation,MORTGAGE,1
50000,8,debt_consolidation,RENT,2
50000,14,other,RENT,1
150000,9,car,MORTGAGE,0
110000,14,debt_consolidation,RENT,1
91000,11,debt_consolidation,MORTGAGE,2
60000,9,credit_card,RENT,0
110000,17,debt_consolidation,RENT,0
39000,7,debt_consolidation,RENT,2
76860,6,credit_card,RENT,0
95000,5,debt_consolidation,RENT,1
43600,8,credit_card,MORTGAGE,0
42000,13,other,MORTGAGE,2
31000,12,credit_card,OWN,0
60000,13,debt_consolidation,RENT,0
82000,4,credit_card,MORTGAGE,0
112000,16,debt_consolidation,MORTGAGE,0
55000,17,debt_consolidation,MORTGAGE,0
120000,17,credit_card,MORTGAGE,1
49000,6,credit_card,MORTGAGE,0
23000,7,debt_consolidation,RENT,0
56000,11,debt_consolidation,MORTGAGE,0
29000,4,credit_card,OWN,0
1e+05,10,debt_consolidation,MORTGAGE,1
41750,8,debt_consolidation,OWN,0
46500,8,debt_consolidation,MORTGAGE,0
64548,11,other,RENT,0
96000,16,credit_card,MORTGAGE,1
1e+05,12,debt_consolidation,MORTGAGE,2
165000,11,debt_consolidation,MORTGAGE,0
60000,10,debt_consolidation,RENT,0
54000,15,other,MORTGAGE,1
62000,14,car,MORTGAGE,3
12540,3,debt_consolidation,OWN,0
30000,11,debt_consolidation,RENT,3
50000,14,debt_consolidation,RENT,0
23000,4,other,RENT,2
30000,8,credit_card,MORTGAGE,1
160000,15,debt_consolidation,MORTGAGE,0
80000,12,debt_consolidation,MORTGAGE,2
40000,15,credit_card,RENT,0
56000,24,debt_consolidation,RENT,1
60000,16,credit_card,RENT,0
36300,10,debt_consolidation,RENT,1
40000,8,debt_consolidation,OWN,0
115000,33,credit_card,MORTGAGE,1
28000,9,debt_consolidation,MORTGAGE,0
110000,5,debt_consolidation,MORTGAGE,0
120000,8,debt_consolidation,MORTGAGE,1
35000,6,credit_card,MORTGAGE,0
45000,4,home_improvement,MORTGAGE,1
72000,17,debt_consolidation,MORTGAGE,0
90000,10,debt_consolidation,MORTGAGE,1
56000,15,debt_consolidation,OWN,0
53000,7,debt_consolidation,RENT,1
180000,11,debt_consolidation,RENT,0
153000,13,debt_consolidation,MORTGAGE,0
90000,6,debt_consolidation,MORTGAGE,2
40000,12,debt_consolidation,RENT,1
98000,18,debt_consolidation,MORTGAGE,0
83195,11,debt_consolidation,MORTGAGE,0
204000,10,debt_consolidation,MORTGAGE,2
27892,12,medical,RENT,1
98000,15,home_improvement,MORTGAGE,0
50000,26,debt_consolidation,RENT,2
32000,,other,RENT,
31200,9,other,MORTGAGE,2
50000,4,debt_consolidation,OWN,0
67000,21,other,RENT,2
80500,26,debt_consolidation,MORTGAGE,0
30000,18,credit_card,MORTGAGE,1
45000,9,debt_consolidation,RENT,0
85000,14,debt_consolidation,RENT,0
67000,9,credit_card,RENT,0
58000,19,debt_consolidation,RENT,0
1e+05,13,debt_consolidation,RENT,0
75000,26,debt_consolidation,MORTGAGE,0
37000,24,debt_consolidation,OWN,3
38756,6,debt_consolidation,RENT,0
56166,13,debt_consolidation,MORTGAGE,1
69500,18,debt_consolidation,MORTGAGE,1
68000,13,debt_consolidation,RENT,2
60000,6,credit_card,RENT,0
140000,9,credit_card,MORTGAGE,2
160000,13,debt_consolidation,MORTGAGE,0
96000,16,major_purchase,OWN,0
47000,10,debt_consolidation,RENT,0
39385,20,credit_card,RENT,0
60000,9,debt_consolidation,OWN,0
25000,5,debt_consolidation,RENT,0
56000,12,credit_card,MORTGAGE,0
58320,17,other,RENT,0
95000,16,credit_card,MORTGAGE,0
70000,9,debt_consolidation,MORTGAGE,1
87740,12,debt_consolidation,MORTGAGE,0
230000,4,debt_consolidation,RENT,1
41000,7,major_purchase,MORTGAGE,0
65000,8,debt_consolidation,MORTGAGE,1
150000,20,debt_consolidation,MORTGAGE,0
50000,15,debt_consolidation,OWN,0
350000,13,debt_consolidation,MORTGAGE,0
1e+05,12,debt_consolidation,MORTGAGE,0
50000,11,debt_consolidation,MORTGAGE,1
110000,7,major_purchase,MORTGAGE,0
1e+05,9,credit_card,RENT,0
74500,15,debt_consolidation,MORTGAGE,0
120000,11,debt_consolidation,MORTGAGE,2
38000,22,debt_consolidation,MORTGAGE,0
25200,6,medical,MORTGAGE,2
60000,13,debt_consolidation,RENT,0
86376,13,debt_consolidation,MORTGAGE,1
96000,18,debt_consolidation,RENT,0
71000,9,debt_consolidation,RENT,0
104000,11,debt_consolidation,RENT,0
34000,5,credit_card,RENT,1
41000,6,debt_consolidation,RENT,0
50000,4,debt_consolidation,RENT,0
101540,13,debt_consolidation,MORTGAGE,0
84000,13,debt_consolidation,MORTGAGE,1
76800,21,debt_consolidation,MORTGAGE,1
52000,12,debt_consolidation,MORTGAGE,0
189000,16,home_improvement,MORTGAGE,4
75000,20,debt_consolidation,MORTGAGE,1
30000,9,debt_consolidation,RENT,0
46000,8,debt_consolidation,MORTGAGE,0
48555,8,credit_card,MORTGAGE,0
70000,22,debt_consolidation,OWN,0
43000,6,debt_consolidation,MORTGAGE,0
105000,19,home_improvement,MORTGAGE,0
55000,16,debt_consolidation,MORTGAGE,0
72600,14,debt_consolidation,MORTGAGE,0
106344,16,credit_card,MORTGAGE,0
93500,9,debt_consolidation,MORTGAGE,0
55000,4,credit_card,RENT,1
110000,11,other,MORTGAGE,2
1e+05,20,debt_consolidation,MORTGAGE,2
140000,19,debt_consolidation,MORTGAGE,0
38000,6,credit_card,RENT,0
62000,6,other,MORTGAGE,3
50000,8,home_improvement,MORTGAGE,1
23000,8,debt_consolidation,RENT,0
30000,4,home_improvement,MORTGAGE,0
51348,16,debt_consolidation,RENT,0
55750,14,debt_consolidation,RENT,1
104000,14,debt_consolidation,MORTGAGE,0
113000,13,credit_card,MORTGAGE,0
68000,17,debt_consolidation,OWN,1
75000,18,car,RENT,1
90000,24,debt_consolidation,RENT,1
90000,12,credit_card,OWN,1
85000,9,debt_consolidation,RENT,0
116300,4,debt_consolidation,MORTGAGE,0
89647,5,major_purchase,MORTGAGE,1
83000,14,debt_consolidation,RENT,0
52000,12,credit_card,RENT,1
38000,8,credit_card,MORTGAGE,1
66747,10,debt_consolidation,RENT,0
42000,5,debt_consolidation,MORTGAGE,0
165000,13,credit_card,MORTGAGE,2
36000,11,debt_consolidation,RENT,1
70000,11,other,MORTGAGE,1
70000,12,debt_consolidation,MORTGAGE,0
70000,9,debt_consolidation,OWN,1
60000,5,major_purchase,RENT,0
11000,13,debt_consolidation,RENT,0
38000,14,credit_card,MORTGAGE,0
85000,12,debt_consolidation,RENT,1
43000,6,debt_consolidation,MORTGAGE,0
82000,17,debt_consolidation,MORTGAGE,2
128000,7,debt_consolidation,MORTGAGE,0
60000,21,home_improvement,MORTGAGE,3
90000,8,credit_card,MORTGAGE,0
38400,6,other,OWN,1
96000,7,debt_consolidation,RENT,1
35000,8,credit_card,RENT,1
110000,10,credit_card,MORTGAGE,0
40000,11,debt_consolidation,MORTGAGE,2
50000,13,debt_consolidation,MORTGAGE,1
62600,12,debt_consolidation,RENT,0
61500,13,credit_card,RENT,0
120000,8,debt_consolidation,MORTGAGE,1
38400,7,debt_consolidation,RENT,0
62000,8,credit_card,MORTGAGE,0
40000,11,debt_consolidation,MORTGAGE,2
144000,12,home_improvement,MORTGAGE,2
23712,12,debt_consolidation,OWN,0
37000,22,credit_card,RENT,1
92000,10,debt_consolidation,MORTGAGE,0
50000,6,debt_consolidation,MORTGAGE,2
75000,23,debt_consolidation,RENT,1
33000,4,debt_consolidation,RENT,0
54000,12,debt_consolidation,MORTGAGE,1
88000,12,debt_consolidation,RENT,2
23400,6,debt_consolidation,RENT,0
63000,9,debt_consolidation,MORTGAGE,0
78000,14,debt_consolidation,OWN,0
120000,8,debt_consolidation,OWN,1
105000,18,credit_card,MORTGAGE,0
52800,7,debt_consolidation,OWN,0
110000,4,debt_consolidation,RENT,1
50400,4,car,MORTGAGE,2
85000,9,other,OWN,1
65000,10,debt_consolidation,MORTGAGE,1
50000,8,debt_consolidation,RENT,0
60520,15,credit_card,RENT,0
58707,6,debt_consolidation,RENT,1
145000,9,debt_consolidation,MORTGAGE,0
52000,9,debt_consolidation,RENT,1
59000,7,credit_card,RENT,0
40000,14,debt_consolidation,RENT,0
95000,6,debt_consolidation,RENT,2
92000,9,debt_consolidation,MORTGAGE,1
63000,13,debt_consolidation,MORTGAGE,3
22824,15,debt_consolidation,MORTGAGE,1
61152,4,other,MORTGAGE,0
90000,11,debt_consolidation,RENT,0
1e+05,13,debt_consolidation,MORTGAGE,0
58000,13,debt_consolidation,OWN,0
62000,6,credit_card,MORTGAGE,0
87000,17,debt_consolidation,MORTGAGE,0
127000,16,credit_card,MORTGAGE,1
89000,12,debt_consolidation,MORTGAGE,0
44500,11,debt_consolidation,MORTGAGE,1
65000,19,home_improvement,MORTGAGE,1
70000,11,debt_consolidation,MORTGAGE,1
42000,9,credit_card,RENT,0
81000,14,debt_consolidation,MORTGAGE,1
35000,17,debt_consolidation,MORTGAGE,1
70000,20,credit_card,RENT,2
20000,3,home_improvement,OWN,0
45000,6,debt_consolidation,RENT,0
32000,11,debt_consolidation,RENT,2
42000,12,debt_consolidation,MORTGAGE,2
76000,6,debt_consolidation,OWN,0
187834,14,home_improvement,MORTGAGE,0
80000,21,credit_card,RENT,1
103000,31,debt_consolidation,OWN,0
41000,6,debt_consolidation,MORTGAGE,0
45000,11,debt_consolidation,MORTGAGE,1
101000,16,credit_card,MORTGAGE,1
45000,5,home_improvement,MORTGAGE,2
75000,7,credit_card,MORTGAGE,0
45000,9,debt_consolidation,MORTGAGE,0
55000,16,debt_consolidation,MORTGAGE,1
106000,10,credit_card,MORTGAGE,0
34000,12,credit_card,RENT,0
26000,7,debt_consolidation,RENT,0
42000,12,debt_consolidation,RENT,2
70000,7,debt_consolidation,RENT,0
75000,19,credit_card,RENT,0
80000,16,debt_consolidation,MORTGAGE,0
70000,9,debt_consolidation,MORTGAGE,0
23000,6,debt_consolidation,RENT,1
1e+05,7,debt_consolidation,MORTGAGE,0
15000,13,other,RENT,1
65000,8,home_improvement,OWN,0
18500,5,credit_card,RENT,1
135000,12,debt_consolidation,MORTGAGE,0
42025,17,credit_card,OWN,1
194000,11,car,MORTGAGE,0
68500,19,home_improvement,MORTGAGE,0
43000,7,debt_consolidation,RENT,0
63000,14,debt_consolidation,RENT,1
35000,5,debt_consolidation,RENT,0
2e+05,13,credit_card,MORTGAGE,0
45000,13,credit_card,MORTGAGE,0
62000,11,credit_card,MORTGAGE,0
40800,12,credit_card,RENT,1
90000,9,debt_consolidation,MORTGAGE,0
52000,17,debt_consolidation,OWN,0
65000,17,credit_card,RENT,1
45000,7,debt_consolidation,MORTGAGE,0
1e+05,12,credit_card,MORTGAGE,0
69000,8,home_improvement,MORTGAGE,0
54120,6,credit_card,MORTGAGE,1
78000,6,debt_consolidation,RENT,0
97000,13,debt_consolidation,OWN,0
53000,9,debt_consolidation,OWN,0
27000,7,credit_card,MORTGAGE,2
93000,11,credit_card,MORTGAGE,0
45000,10,debt_consolidation,MORTGAGE,0
50000,11,credit_card,MORTGAGE,2
176200,27,home_improvement,OWN,0
62679,24,medical,MORTGAGE,2
28000,20,debt_consolidation,RENT,0
51300,15,debt_consolidation,RENT,0
70000,9,credit_card,RENT,0
25000,9,credit_card,OWN,0
85000,9,debt_consolidation,MORTGAGE,0
75000,19,home_improvement,MORTGAGE,1
41000,17,debt_consolidation,MORTGAGE,1
24000,4,debt_consolidation,RENT,0
35000,11,debt_consolidation,MORTGAGE,1
46000,12,debt_consolidation,MORTGAGE,1
85000,10,major_purchase,MORTGAGE,0
70000,17,debt_consolidation,MORTGAGE,1
1e+05,7,debt_consolidation,MORTGAGE,3
75000,16,car,MORTGAGE,0
50000,19,debt_consolidation,MORTGAGE,0
55000,23,debt_consolidation,MORTGAGE,2
110000,24,credit_card,RENT,0
78000,10,debt_consolidation,RENT,1
1e+05,10,debt_consolidation,MORTGAGE,0
24000,5,other,RENT,1
40000,7,credit_card,RENT,0
68000,13,credit_card,RENT,0
87078,20,debt_consolidation,MORTGAGE,0
50000,12,credit_card,RENT,1
41000,16,credit_card,RENT,0
42000,10,debt_consolidation,RENT,1
78000,20,debt_consolidation,RENT,0
32000,4,home_improvement,MORTGAGE,0
45000,15,debt_consolidation,RENT,0
75000,9,debt_consolidation,MORTGAGE,0
80000,16,debt_consolidation,RENT,1
165000,13,debt_consolidation,MORTGAGE,1
56000,16,credit_card,MORTGAGE,1
195000,9,small_business,MORTGAGE,0
50000,12,debt_consolidation,MORTGAGE,0
165000,10,credit_card,MORTGAGE,0
50000,9,debt_consolidation,RENT,0
65000,12,debt_consolidation,MORTGAGE,2
110000,10,small_business,MORTGAGE,4
97500,10,debt_consolidation,RENT,0
45000,10,debt_consolidation,MORTGAGE,0
38000,3,debt_consolidation,OWN,0
81813.12,9,debt_consolidation,MORTGAGE,0
92000,12,debt_consolidation,RENT,2
45000,8,debt_consolidation,MORTGAGE,0
104000,18,credit_card,MORTGAGE,1
142000,5,credit_card,RENT,0
78000,14,other,MORTGAGE,0
62000,7,debt_consolidation,MORTGAGE,0
63000,7,credit_card,MORTGAGE,1
150000,25,debt_consolidation,RENT,2
59000,4,debt_consolidation,RENT,0
33000,5,debt_consolidation,RENT,0
27000,29,credit_card,MORTGAGE,1
37000,14,debt_consolidation,RENT,2
60000,8,credit_card,RENT,2
40000,4,debt_consolidation,RENT,3
61000,9,debt_consolidation,MORTGAGE,0
80000,9,major_purchase,OWN,2
62000,23,debt_consolidation,MORTGAGE,2
115000,11,credit_card,MORTGAGE,0
25000,8,debt_consolidation,MORTGAGE,0
115200,8,debt_consolidation,RENT,0
41000,11,credit_card,RENT,0
64000,12,debt_consolidation,RENT,0
62000,9,car,OWN,0
66000,16,debt_consolidation,RENT,1
55000,10,debt_consolidation,RENT,1
85000,6,debt_consolidation,MORTGAGE,1
38000,12,debt_consolidation,OWN,0
75000,14,debt_consolidation,MORTGAGE,2
40000,16,credit_card,RENT,2
44000,6,debt_consolidation,MORTGAGE,1
87000,12,credit_card,MORTGAGE,1
124000,7,credit_card,MORTGAGE,0
130000,18,vacation,MORTGAGE,2
30000,7,debt_consolidation,RENT,0
40000,3,debt_consolidation,RENT,1
97200,7,home_improvement,MORTGAGE,0
90000,13,debt_consolidation,MORTGAGE,0
105000,7,credit_card,RENT,0
34039,9,debt_consolidation,RENT,0
51000,16,credit_card,MORTGAGE,1
32000,5,debt_consolidation,RENT,2
88100,5,debt_consolidation,MORTGAGE,0
130000,19,car,MORTGAGE,3
75000,8,debt_consolidation,RENT,0
42000,11,credit_card,MORTGAGE,2
28600,12,debt_consolidation,OWN,0
45000,25,debt_consolidation,RENT,0
53000,9,debt_consolidation,MORTGAGE,1
85000,18,debt_consolidation,MORTGAGE,0
112632.99,12,debt_consolidation,RENT,1
66148,5,debt_consolidation,RENT,1
63500,10,debt_consolidation,MORTGAGE,0
115000,11,home_improvement,OWN,1
80000,7,debt_consolidation,RENT,1
112000,17,debt_consolidation,RENT,2
62000,13,debt_consolidation,MORTGAGE,1
57000,8,debt_consolidation,MORTGAGE,0
92400,24,debt_consolidation,MORTGAGE,1
65000,11,debt_consolidation,RENT,0
1e+05,8,house,MORTGAGE,0
150000,16,debt_consolidation,MORTGAGE,0
37000,8,other,RENT,2
53000,16,debt_consolidation,MORTGAGE,3
83000,7,debt_consolidation,MORTGAGE,0
50000,12,medical,MORTGAGE,0
210000,4,car,RENT,1
85000,13,debt_consolidation,MORTGAGE,0
60000,11,home_improvement,MORTGAGE,1
